Timestamp,Open,High,Low,Close,Volume,QuoteAssetVolume,AverageTradedPrice
2022-10-09,19416.52,19558.0,19316.04,19439.02,113900.82681,2215007204.237991,19446.80531540727
2022-10-10,19439.96,19525.0,19020.25,19131.87,212509.09849,4101745483.129524,19301.505263891275
2022-10-11,19131.87,19268.09,18860.0,19060.0,243473.84286,4642843395.600282,19069.167106669294
2022-10-12,19060.0,19238.31,18965.88,19155.53,213826.26731,4086903621.9265537,19113.19723877265
2022-10-13,19155.1,19513.79,18190.0,19375.13,399756.68337,7554309475.307986,18897.268737633574
2022-10-14,19375.58,19951.87,19070.37,19176.93,351634.32601,6877621835.225796,19559.01721332577
2022-10-15,19176.93,19227.68,18975.18,19069.39,113847.64232,2178316065.622199,19133.607172113803
2022-10-16,19068.4,19425.84,19063.74,19262.98,131894.61885,2531545363.3077,19193.69709985481
2022-10-17,19262.98,19676.96,19152.03,19549.86,222813.87634,4331666395.604674,19440.73891068985
2022-10-18,19548.48,19706.66,19091.0,19327.44,260313.07848,5065944973.464348,19460.969856163287
2022-10-19,19327.44,19360.16,19065.97,19123.97,186137.29538,3575041318.449784,19206.47504387191
2022-10-20,19123.35,19347.82,18900.0,19041.92,223530.13068,4276025723.9947824,19129.527240854302
2022-10-21,19041.92,19250.0,18650.0,19164.37,269310.75769,5126619487.869021,19036.07390897546
2022-10-22,19164.37,19257.0,19112.72,19204.35,110403.90837,2117395641.1269212,19178.62938357969
2022-10-23,19204.29,19695.0,19070.11,19570.4,167057.20184,3233393909.200977,19355.01058073377
2022-10-24,19570.4,19601.15,19157.0,19329.72,256168.14467,4957159176.816838,19351.19287842261
2022-10-25,19330.6,20415.87,19237.0,20080.07,326370.67061,6454151276.520069,19775.52475673442
2022-10-26,20079.02,21020.0,20050.41,20771.59,380492.69576,7833551674.485677,20587.91604090812
2022-10-27,20771.61,20872.21,20200.0,20295.11,328643.57791,6771209922.011917,20603.505977732
2022-10-28,20295.11,20750.0,20000.09,20591.84,287039.94569,5849603405.682575,20379.05696930448
2022-10-29,20591.84,21085.0,20554.01,20809.67,254881.77755,5303038321.457483,20805.874678181688
2022-10-30,20809.68,20931.21,20515.0,20627.48,192795.60886,3994389493.325892,20718.259699713635
2022-10-31,20627.48,20845.92,20237.95,20490.74,303567.61628,6226304300.443864,20510.43644491032
2022-11-01,20490.74,20700.0,20330.74,20483.62,279932.43771,5740102554.92083,20505.314074631715
2022-11-02,20482.81,20800.0,20048.04,20151.84,373716.27299,7633404092.430692,20425.66686047131
2022-11-03,20151.84,20393.32,20031.24,20207.82,319185.1544,6461673165.239643,20244.278520366057
2022-11-04,20207.12,21302.05,20180.96,21148.52,453694.39165,9409862204.986904,20740.53014136901
2022-11-05,21148.52,21480.65,21080.65,21299.37,245621.98525,5240395528.908201,21335.205493003406
2022-11-06,21299.37,21365.27,20886.13,20905.58,230036.97217,4877535058.412703,21203.265772460905
2022-11-07,20905.58,21069.77,20384.89,20591.13,386977.60337,8035052131.593453,20763.61024932732
2022-11-08,20590.67,20700.88,17166.83,18547.23,760705.362783,14758384309.854223,19400.920555971188
2022-11-09,18545.38,18587.76,15588.0,15922.81,731926.929729,12737719697.394009,17402.993632315483
2022-11-10,15922.68,18199.0,15754.26,17601.15,608448.36432,10323294543.880354,16966.591003030528
2022-11-11,17602.45,17695.0,16361.6,17070.31,393552.86492,6725273822.837806,17088.616097877715
2022-11-12,17069.98,17119.1,16631.39,16812.08,167819.96035,2827930561.006379,16850.978602953644
2022-11-13,16813.16,16954.28,16229.0,16329.85,184960.78846,3074280132.053523,16621.253389165635
2022-11-14,16331.78,17190.0,15815.21,16619.46,380210.7775,6273920325.336827,16501.163819157722
2022-11-15,16617.72,17134.69,16527.72,16900.57,282461.84391,4758545355.786832,16846.68374997592
2022-11-16,16900.57,17015.92,16378.61,16662.76,261493.40809,4362538338.565324,16683.16754303741
2022-11-17,16661.61,16751.0,16410.74,16692.56,228038.97873,3785204632.014221,16598.936958474693
2022-11-18,16692.56,17011.0,16546.04,16700.45,214224.18184,3588467560.373121,16750.992019441015
2022-11-19,16699.43,16822.41,16553.53,16700.68,104963.15558,1747627888.1295474,16649.91756843242
2022-11-20,16700.68,16753.33,16180.0,16280.23,154842.13478,2561165772.4957075,16540.49639740899
2022-11-21,16279.5,16319.0,15476.0,15781.29,324096.997753,5188798317.004153,16010.016609159173
2022-11-22,15781.29,16315.0,15616.63,16226.94,239548.06623,3823612603.803002,15961.776122758569
2022-11-23,16227.96,16706.0,16160.2,16603.11,264927.70408,4368042618.500261,16487.67777484399
2022-11-24,16603.11,16812.63,16458.05,16598.95,206565.92346,3431724405.654768,16613.21648882371
2022-11-25,16599.55,16666.0,16342.81,16522.14,182089.49533,3003553172.229472,16494.928314157525
2022-11-26,16521.35,16701.99,16385.0,16458.57,181804.81666,3011990387.647429,16567.164957352394
2022-11-27,16457.61,16600.0,16401.0,16428.78,162025.47607,2679048565.5213013,16534.736576634834
2022-11-28,16428.77,16487.04,15995.27,16212.91,252695.40367,4096398587.357314,16210.81558217372
2022-11-29,16212.18,16548.71,16100.0,16442.53,248106.25009,4072651066.9994063,16414.947489319842
2022-11-30,16442.91,17249.0,16428.3,17163.64,303019.80719,5123595199.505285,16908.44980405086
2022-12-01,17165.53,17324.0,16855.01,16977.37,232818.18218,3972607179.868572,17063.13116385905
2022-12-02,16978.0,17105.73,16787.85,17092.74,202372.2062,3432385161.660257,16960.753781910676
2022-12-03,17092.13,17188.98,16858.74,16885.2,154542.57306,2622504252.866453,16969.461559620115
2022-12-04,16885.2,17202.84,16878.25,17105.7,178619.13387,3040020095.051178,17019.565760875998
2022-12-05,17106.65,17424.25,16867.0,16966.35,233703.29225,4015334796.603721,17181.336034874457
2022-12-06,16966.35,17107.01,16906.37,17088.96,218730.76883,3717926010.340586,16997.727526986386
2022-12-07,17088.96,17142.21,16678.83,16836.64,220657.41334,3723206794.305467,16873.24589710731
2022-12-08,16836.64,17299.0,16733.49,17224.1,236417.97804,4009427525.030412,16959.06359689807
2022-12-09,17224.1,17360.0,17058.21,17128.56,238422.06465,4097973425.697354,17187.895053728007
2022-12-10,17128.56,17227.72,17092.0,17127.49,140573.97937,2411933258.8486,17157.750457502752
2022-12-11,17127.49,17270.99,17071.0,17085.05,155286.47871,2663686104.082561,17153.367931389817
2022-12-12,17085.05,17241.89,16871.85,17209.83,226227.49694,3844787581.481925,16995.226634636892
2022-12-13,17208.93,18000.0,17080.14,17774.7,284462.9139,4983896040.378995,17520.37188978185
2022-12-14,17775.82,18387.95,17660.94,17803.15,266681.22209,4779915721.484459,17923.705628854983
2022-12-15,17804.01,17854.82,17275.51,17356.34,223701.96882,3923378677.8337474,17538.418184377548
2022-12-16,17356.96,17531.73,16527.32,16632.12,253379.04116,4308933187.65654,17005.8784970127
2022-12-17,16631.5,16796.82,16579.85,16776.52,144825.66684,2417851422.213125,16694.90964529313
2022-12-18,16777.54,16863.26,16663.07,16738.21,112619.31646,1884666030.099238,16734.83811961007
2022-12-19,16739.0,16815.99,16256.3,16438.88,179094.28305,2981094033.013813,16645.38913384267
2022-12-20,16438.88,17061.27,16397.2,16895.56,248808.92324,4176995653.545711,16787.965637054742
2022-12-21,16896.15,16925.0,16723.0,16824.67,156810.96362,2638528723.736041,16826.175050680693
2022-12-22,16824.68,16868.52,16559.85,16821.43,176044.27235,2949612072.049303,16754.944836745795
2022-12-23,16821.9,16955.14,16731.13,16778.5,161612.00947,2720021933.9789267,16830.568117425977
2022-12-24,16778.52,16869.99,16776.62,16836.12,100224.29096,1686757294.9926343,16829.825173478428
2022-12-25,16835.73,16857.96,16721.0,16832.11,125441.07202,2108857873.1916704,16811.54217858916
2022-12-26,16832.11,16944.52,16791.0,16919.39,124564.00656,2099037538.6317945,16851.075977720175
2022-12-27,16919.39,16972.83,16592.37,16706.36,173749.58616,2918379509.5314097,16796.468837882436
2022-12-28,16706.06,16785.19,16465.33,16547.31,193037.56577,3210894236.812391,16633.520133786293
2022-12-29,16547.32,16664.41,16488.91,16633.47,160998.47158,2671665748.0816226,16594.354728107304
2022-12-30,16633.47,16677.35,16333.0,16607.48,164916.31174,2726831056.725026,16534.635221675533
2022-12-31,16607.48,16644.09,16470.0,16542.4,114490.42864,1897047504.9188972,16569.485567076634
2023-01-01,16541.77,16628.0,16499.01,16616.75,96925.41374,1604793789.6772127,16556.997053239636
2023-01-02,16617.17,16799.23,16548.7,16672.87,121888.57191,2034683215.2678783,16692.977720423587
2023-01-03,16672.78,16778.4,16605.28,16675.18,159541.53733,2662765916.3256683,16690.110681445498
2023-01-04,16675.65,16991.87,16652.66,16850.36,220362.18862,3709833209.845365,16835.162298386527
2023-01-05,16850.36,16879.82,16753.0,16831.85,163473.56641,2751080253.8177333,16828.89970674454
2023-01-06,16831.85,17041.0,16679.0,16950.65,207401.28415,3490305009.6881223,16828.753129434866
2023-01-07,16950.31,16981.91,16908.0,16943.57,104526.5688,1770201710.2089734,16935.42350554009
2023-01-08,16943.83,17176.99,16911.0,17127.83,135155.89695,2291925699.9585457,16957.64485071952
2023-01-09,17127.83,17398.8,17104.66,17178.26,266211.52723,4590284350.546169,17242.996192949526
2023-01-10,17179.04,17499.0,17146.34,17440.66,221382.42581,3829247653.731105,17296.981184123135
2023-01-11,17440.64,18000.0,17315.6,17943.26,262221.60653,4586965947.26355,17492.707820546315
2023-01-12,17943.26,19117.04,17892.05,18846.62,454568.32178,8348431207.846009,18365.62472095547
2023-01-13,18846.62,20000.0,18714.12,19930.01,368615.87823,7061633461.444734,19157.160281192737
2023-01-14,19930.01,21258.0,19888.05,20954.92,393913.74951,8183071567.046188,20773.76475745092
2023-01-15,20952.76,21050.74,20551.01,20871.5,178542.22549,3710526606.138964,20782.347682491432
2023-01-16,20872.99,21474.05,20611.48,21185.65,293078.08262,6168654053.042638,21047.817693828743
2023-01-17,21185.65,21647.45,20841.31,21134.81,275407.74409,5840585769.490093,21207.049891746905
2023-01-18,21132.29,21650.0,20407.15,20677.47,350916.01949,7399719195.246726,21086.8663277357
2023-01-19,20677.47,21192.0,20659.19,21071.59,251385.84925,5243024330.011201,20856.48156271947
2023-01-20,21071.59,22755.93,20861.28,22667.21,338079.13659,7256172889.710533,21462.94196944291
2023-01-21,22666.0,23371.8,22422.0,22783.55,346445.48432,7938935168.532014,22915.39514251277
2023-01-22,22783.35,23078.71,22292.37,22707.88,253577.75286,5775552321.544121,22776.257997415083
2023-01-23,22706.02,23180.0,22500.0,22916.45,293588.37938,6704191295.97568,22835.34283657137
2023-01-24,22917.81,23162.2,22462.93,22632.89,293158.78254,6721432962.573841,22927.619306976543
2023-01-25,22631.94,23816.73,22300.0,23060.94,346042.83223,7875590359.115837,22759.004451452605
2023-01-26,23060.42,23282.47,22850.01,23009.65,288924.43581,6664592468.337928,23066.90484539231
2023-01-27,23009.65,23500.0,22534.88,23074.16,280833.86315,6461707755.053915,23009.004977446628
2023-01-28,23074.16,23189.0,22878.46,23022.6,148115.71085,3408985411.316586,23015.690852464257
2023-01-29,23021.4,23960.54,22967.76,23742.3,295688.79204,6941922954.136406,23477.125751852374
2023-01-30,23743.37,23800.51,22500.0,22826.15,302405.90121,7020727239.059652,23216.23755015364
2023-01-31,22827.38,23320.0,22714.77,23125.13,264649.34909,6083858924.538486,22988.37667826469
2023-02-01,23125.13,23812.66,22760.23,23732.66,310790.42271,7212542002.325099,23207.09222450897
2023-02-02,23731.41,24255.0,23363.27,23488.94,364177.20751,8673696845.80511,23817.242449383488
2023-02-03,23489.33,23715.7,23204.62,23431.9,332571.02904,7806490899.914181,23473.15375740457
2023-02-04,23431.9,23587.78,23253.96,23326.84,166126.47295,3886777607.796051,23396.49749240072
2023-02-05,23327.66,23433.33,22743.0,22932.91,209251.33917,4842463016.833934,23141.84958644312
2023-02-06,22932.91,23158.25,22628.13,22762.52,265371.6069,6076050768.117038,22896.386087026545
2023-02-07,22762.52,23350.25,22745.78,23240.46,308006.72482,7085929136.456849,23005.76112615037
2023-02-08,23242.42,23452.0,22665.85,22963.0,280056.30717,6457585647.820655,23058.16895564779
2023-02-09,22961.85,23011.39,21688.0,21796.35,402894.6955,9052973327.197165,22469.825064244767
2023-02-10,21797.83,21938.16,21451.0,21625.19,338591.94247,7369456394.906654,21765.00817221781
2023-02-11,21625.19,21906.32,21599.78,21862.55,177021.58433,3842000897.79758,21703.573111374943
2023-02-12,21862.02,22090.0,21630.0,21783.54,204435.65163,4469822441.4372015,21864.20228467272
2023-02-13,21782.37,21894.99,21351.07,21773.97,295730.76791,6404813758.2696295,21657.583360480137
2023-02-14,21774.63,22319.08,21532.77,22199.84,361958.40109,7938385476.792084,21931.761917630487
2023-02-15,22199.84,24380.0,22047.28,24324.05,375669.16111,8604133693.663172,22903.486855935425
2023-02-16,24322.87,25250.0,23505.25,23517.72,450080.68366,11074988148.779009,24606.67287189174
2023-02-17,23517.72,25021.11,23339.37,24569.97,496813.21376,11968532252.05733,24090.60773862403
2023-02-18,24568.24,24877.0,24430.0,24631.95,216917.25213,5339920389.516133,24617.315299180915
2023-02-19,24632.05,25192.0,24192.57,24271.76,300395.99542,7408745406.624344,24663.26289159006
2023-02-20,24272.51,25121.23,23840.83,24842.2,346938.56997,8561226688.07291,24676.491543771583
2023-02-21,24843.89,25250.0,24148.34,24452.16,376000.82868,9280992344.428871,24683.435877019227
2023-02-22,24450.67,24476.05,23574.69,24182.21,379425.75365,9101745945.990707,23988.21339467268
2023-02-23,24182.21,24599.59,23608.0,23940.2,398400.45437,9596083721.512953,24086.52805551506
2023-02-24,23940.2,24132.35,22841.19,23185.29,343582.57453,8087524100.39044,23538.80755289665
2023-02-25,23184.04,23219.13,22722.0,23157.07,191311.8101,4406286300.272117,23031.96179038252
2023-02-26,23157.07,23689.99,23059.18,23554.85,202323.73623,4716158181.22559,23309.959914264826
2023-02-27,23554.85,23897.99,23106.77,23492.09,283706.0859,6659785788.329373,23474.243660309767
2023-02-28,23492.09,23600.0,23020.97,23141.57,264140.99894,6172930936.037334,23369.83263033515
2023-03-01,23141.57,24000.0,23020.03,23628.97,315287.41737,7441571085.495408,23602.4994196406
2023-03-02,23629.76,23796.93,23195.9,23465.32,239315.45219,5603770010.239548,23415.83027321838
2023-03-03,23465.32,23476.95,21971.13,22354.34,319954.19785,7167184765.7436495,22400.65863772085
2023-03-04,22354.34,22410.0,22157.08,22346.57,121257.38132,2706422995.680256,22319.655646677427
2023-03-05,22346.57,22662.09,22189.22,22430.24,154841.75786,3473011455.187952,22429.424098427444
2023-03-06,22430.24,22602.19,22258.0,22410.0,203751.82957,4569102169.185691,22424.839957650303
2023-03-07,22409.41,22557.91,21927.0,22197.96,292519.80912,6517594938.246053,22280.86691924631
2023-03-08,22198.56,22287.0,21580.0,21705.44,301460.57272,6641171704.242421,22029.98436684726
2023-03-09,21704.37,21834.99,20042.72,20362.22,443658.28584,9403028764.707771,21194.304411343423
2023-03-10,20362.21,20367.78,19549.09,20150.69,618456.4671,12344992788.912497,19960.97291503688
2023-03-11,20150.69,20686.51,19765.03,20455.73,427831.82133,8651590672.468525,20221.94292508056
2023-03-12,20455.73,22150.0,20270.6,21997.11,430944.94288,8982418413.80114,20843.540601200104
2023-03-13,21998.05,24500.0,21813.88,24113.48,687889.31259,15824996078.60564,23005.148922902004
2023-03-14,24112.27,26386.87,23976.42,24670.41,699360.93423,17465307097.884075,24973.238056417133
2023-03-15,24670.41,25196.97,23896.95,24285.66,581450.72984,14291005743.897852,24578.18867615896
2023-03-16,24285.66,25167.4,24123.0,24998.78,439421.32998,10847330151.941006,24685.48841822202
2023-03-17,24998.78,27756.84,24890.0,27395.13,624460.68091,16476681071.24338,26385.45800390925
2023-03-18,27395.13,27724.85,26578.0,26907.49,371238.97174,10135945069.64263,27303.019998507632
2023-03-19,26907.49,28390.1,26827.22,27972.87,372066.99054,10264707987.594164,27588.332877088786
2023-03-20,27972.87,28472.0,27124.47,27717.01,477378.23373,13300424536.51492,27861.397099301976
2023-03-21,27717.01,28438.55,27303.1,28105.47,420929.7422,11760492716.33759,27939.324636152047
2023-03-22,28107.81,28868.05,26601.8,27250.97,224113.41296,6272099822.449624,27986.275964522814
2023-03-23,27250.97,28750.0,27105.0,28295.41,128649.60818,3591123573.1149583,27913.987643790104
2023-03-24,28295.42,28374.3,27000.0,27454.47,86242.06544,2403443392.0273013,27868.57410899343
2023-03-25,27454.46,27787.33,27156.09,27462.95,50844.08102,1397227639.2141378,27480.635133606316
2023-03-26,27462.96,28194.4,27417.76,27968.05,49671.70353,1380973402.9961205,27802.01412182411
2023-03-27,27968.05,28023.86,26508.14,27124.91,88039.46898,2407130888.034605,27341.497125356756
2023-03-28,27124.9,27520.0,26631.78,27261.07,78602.44341,2124533606.765556,27028.849417361336
2023-03-29,27261.06,28650.0,27240.1,28348.6,89486.16008,2519887866.2111588,28159.526165369
2023-03-30,28348.6,29184.68,27686.0,28028.53,98865.43256,2808471938.6424427,28407.016142249937
2023-03-31,28028.53,28656.69,27511.71,28465.36,78198.12139,2203253311.777351,28175.271638419483
2023-04-01,28465.36,28819.71,28220.27,28452.73,30238.44753,860804237.452269,28467.210050987327
2023-04-02,28452.74,28530.0,27856.43,28171.87,37365.65692,1053600933.0676804,28197.04027480217
2023-04-03,28171.87,28500.99,27200.24,27800.0,79180.01405,2214361048.7823668,27966.16135208133
2023-04-04,27800.0,28444.44,27662.79,28165.47,49722.55691,1397141464.875036,28098.745352213547
2023-04-05,28165.47,28775.0,27805.1,28170.01,60737.64732,1721098539.0660567,28336.60200893762
2023-04-06,28170.01,28182.05,27711.0,28033.82,40118.94963,1122713087.5561826,27984.608219070728
2023-04-07,28033.83,28100.0,27766.94,27906.33,24762.09387,691323748.9286413,27918.630490541844
2023-04-08,27906.34,28154.99,27859.02,27938.38,19479.96735,545324518.6860754,27994.11872146056
2023-04-09,27938.38,28530.0,27800.0,28323.76,32531.16101,913915923.6951956,28093.553851774923
2023-04-10,28323.76,29770.0,28170.0,29637.34,67754.0622,1955300943.1708305,28858.800191183676
2023-04-11,29637.35,30550.0,29590.0,30200.42,67990.07621,2046078278.0821176,30093.77827085271
2023-04-12,30200.43,30486.0,29637.4,29888.07,62049.48451,1863497606.1415305,30032.442990581265
2023-04-13,29888.07,30595.0,29854.59,30373.84,51934.11731,1571091101.1299672,30251.618444807013
2023-04-14,30373.84,31000.0,29966.0,30466.93,75984.19452,2323267494.38023,30575.667861672424
2023-04-15,30466.93,30595.6,30202.0,30295.09,25429.81247,772211097.614016,30366.370122666343
2023-04-16,30295.1,30549.99,30120.0,30304.65,26431.99322,801322926.1525651,30316.40177428001
2023-04-17,30304.66,30316.06,29240.65,29430.27,56441.81127,1675287761.4330356,29681.67965799294
2023-04-18,29430.27,30485.0,29096.78,30380.01,62004.89434,1861001491.9786973,30013.783779293462
2023-04-19,30380.01,30413.53,28520.0,28797.1,86575.48656,2541283888.303447,29353.388462243794
2023-04-20,28797.1,29088.3,28010.0,28243.65,76879.09372,2198854031.424746,28601.456196051862
2023-04-21,28243.65,28374.02,27125.0,27262.84,77684.7679,2164667611.9354606,27864.762558368413
2023-04-22,27262.84,27882.72,27140.35,27816.85,36023.69686,989379475.3218232,27464.684681499493
2023-04-23,27816.85,27816.85,27311.25,27590.6,34812.09581,959389698.7572552,27559.09049525436
2023-04-24,27590.59,28000.0,26942.82,27510.93,53111.56874,1458406515.6404214,27459.30030385356
2023-04-25,27510.93,28399.99,27192.0,28300.79,52325.14637,1446329375.242731,27641.191197354525
2023-04-26,28300.8,30036.0,27235.0,28415.29,129228.40403,3719701461.909164,28783.930977323264
2023-04-27,28415.29,29890.0,28378.86,29472.77,95430.82431,2784859692.36462,29181.97251779161
2023-04-28,29472.77,29599.54,28891.0,29311.7,54298.16578,1590683771.668198,29295.35001445859
2023-04-29,29311.69,29448.88,29031.0,29230.45,20466.83058,599466910.0466621,29289.67959662771
2023-04-30,29230.45,29969.39,29079.59,29233.21,39752.5372,1172155267.8761897,29486.300760601254
2023-05-01,29233.2,29337.34,27666.95,28068.26,64433.65958,1828221138.95444,28373.69708427851
2023-05-02,28068.26,28879.88,27872.0,28669.86,50824.5224,1441733922.0116444,28366.895623039723
2023-05-03,28669.85,29266.66,28113.69,29026.16,64615.79213,1845961218.843244,28568.267260879024
2023-05-04,29026.16,29379.83,28663.64,28838.16,42575.47501,1233816136.1606576,28979.503713601847
2023-05-05,28838.16,29677.0,28800.0,29505.61,58415.83048,1709786814.901134,29269.237479838943
2023-05-06,29505.6,29820.0,28300.0,28848.2,49249.28459,1429517892.780502,29026.165652582164
2023-05-07,28848.19,29138.29,28395.23,28430.1,30003.41028,865838535.326382,28858.004048411192
2023-05-08,28430.09,28631.01,27262.0,27668.79,68244.36179,1903052694.6684127,27885.859648368365
2023-05-09,27668.8,27818.0,27353.0,27628.27,40113.31069,1106923908.305847,27594.927700190958
2023-05-10,27628.28,28331.42,26777.0,27598.75,71155.11355,1971173412.435502,27702.48425013584
2023-05-11,27598.74,27630.14,26702.05,26968.62,47635.31365,1295799109.011004,27202.48928204557
2023-05-12,26968.61,27091.12,25811.46,26795.01,67207.93494,1777052127.731093,26441.10593961203
2023-05-13,26795.01,27045.45,26692.03,26775.28,22814.90421,612062852.0866882,26827.325087712397
2023-05-14,26775.27,27200.0,26560.53,26917.62,21594.8036,580801698.0002693,26895.437845068864
2023-05-15,26917.61,27663.59,26726.0,27162.14,40430.08333,1104633264.131574,27322.06251259225
2023-05-16,27162.15,27296.89,26852.11,27033.84,33270.45451,900273404.6010331,27059.24574401112
2023-05-17,27033.85,27500.0,26544.71,27405.61,42958.97785,1159714527.6352634,26995.859437918716
2023-05-18,27405.62,27485.33,26361.2,26821.28,49198.65143,1330745572.6946373,27048.415637734022
2023-05-19,26821.28,27183.6,26630.0,26880.26,28754.13544,772864757.1633048,26878.38619860465
2023-05-20,26880.26,27150.0,26825.11,27102.43,14434.54718,389225653.7451669,26964.86761181288
2023-05-21,27102.42,27277.55,26666.03,26747.78,21347.87279,575213570.2794422,26944.772246764085
2023-05-22,26747.78,27099.89,26538.21,26849.27,26458.83828,709594996.7242744,26818.8266323337
2023-05-23,26849.28,27495.83,26798.11,27219.61,38700.83858,1054565781.6023751,27249.171343469505
2023-05-24,27219.61,27219.61,26080.5,26329.01,54393.0657,1442636235.4543552,26522.429226752614
2023-05-25,26329.0,26631.98,25871.89,26473.79,37435.44895,984117789.7017612,26288.39288173573
2023-05-26,26473.8,26932.16,26327.24,26705.92,35061.18713,932817724.59401,26605.42328858704
2023-05-27,26705.93,26895.0,26551.0,26854.27,15095.6867,403337263.0344908,26718.709194891468
2023-05-28,26854.28,28261.32,26764.36,28065.0,43916.00855,1205762341.9704952,27456.100446781045
2023-05-29,28065.01,28447.14,27524.6,27736.4,42385.41945,1182678581.634669,27902.95806863058
2023-05-30,27736.39,28038.59,27554.0,27694.4,32686.75371,908653906.0072742,27798.84212635303
2023-05-31,27694.39,27835.51,26839.01,27210.35,46588.80573,1265952178.7798684,27172.88324831821
2023-06-01,27210.36,27350.0,26605.05,26817.93,39217.8088,1055132509.8658342,26904.42281583652
2023-06-02,26817.93,27300.0,26505.0,27242.59,36380.90269,983857061.6408418,27043.228421907024
2023-06-03,27242.59,27333.29,26914.93,27069.22,16595.34117,450588672.4704081,27151.51607036278
2023-06-04,27069.22,27455.02,26951.0,27115.21,19258.41049,523747237.4389696,27195.766634579075
2023-06-05,27115.2,27129.33,25388.0,25728.2,65805.60305,1722665798.0920303,26178.102140985244
2023-06-06,25728.2,27355.33,25351.02,27230.08,68392.60438,1797636024.0812123,26284.070337390072
2023-06-07,27230.07,27391.77,26125.01,26339.34,59619.44364,1589291467.5372329,26657.267671497397
2023-06-08,26339.34,26810.0,26210.0,26498.61,31075.51083,823023638.236875,26484.63746064428
2023-06-09,26498.62,26783.33,26269.91,26477.81,27934.7097,741158215.0539023,26531.803015440044
2023-06-10,26477.8,26533.87,25358.0,25841.21,64944.60108,1673795235.4008925,25772.661738873096
2023-06-11,25841.22,26206.88,25634.7,25925.55,30014.29595,776111471.8669971,25858.06021103744
2023-06-12,25925.54,26106.48,25602.11,25905.19,29900.50893,773303698.8633221,25862.55975353802
2023-06-13,25905.2,26433.21,25712.57,25934.25,41065.60853,1068985236.5126554,26031.15538228834
2023-06-14,25934.24,26098.0,24820.56,25128.6,45077.31608,1152808416.919793,25574.02518982876
2023-06-15,25128.6,25759.01,24800.0,25598.49,48664.86063,1224436974.8502872,25160.597585179752
2023-06-16,25598.49,26518.0,25175.56,26345.0,51596.91662,1335158158.639614,25876.704386674144
2023-06-17,26345.01,26839.99,26181.0,26516.99,27842.2195,738491809.8811625,26524.1716768005
2023-06-18,26516.99,26700.0,26255.85,26339.97,21538.31022,571013013.8553362,26511.504757002996
2023-06-19,26339.98,27068.09,26256.61,26844.35,35872.65974,954193987.2948112,26599.47698917993
2023-06-20,26844.35,28402.74,26652.0,28307.99,69666.95525,1912797983.5310051,27456.31665209031
2023-06-21,28308.0,30800.0,28257.99,29993.89,108926.40412,3210301129.366291,29472.203322067133
2023-06-22,29993.89,30500.0,29525.61,29884.92,59054.5646,1775822103.7632556,30070.869471167956
2023-06-23,29884.92,31431.94,29800.0,30688.5,73931.89635,2265077496.195469,30637.35150891296
2023-06-24,30688.51,30800.0,30250.0,30527.43,30513.30135,933244397.704002,30584.83862494289
2023-06-25,30527.44,31046.01,30277.49,30462.66,30223.44801,926316644.4167664,30648.939992229774
2023-06-26,30462.67,30666.0,29930.0,30267.99,45180.41489,1367837657.5451825,30275.01320816628
2023-06-27,30267.99,30994.97,30226.17,30692.44,42699.64157,1306206257.0193572,30590.56725050063
2023-06-28,30692.44,30709.74,29858.8,30077.41,40463.51937,1224103637.6132562,30252.030882929503
2023-06-29,30077.4,30843.98,30049.98,30447.31,36330.62903,1107940389.9242406,30496.042031349345
2023-06-30,30447.31,31282.0,29500.0,30472.0,89419.07618,2726355505.5063505,30489.640711767308
2023-07-01,30471.99,30661.6,30320.57,30585.9,17501.75075,533859338.1325383,30503.196266381427
2023-07-02,30585.9,30791.0,30155.0,30617.03,23286.41019,711031423.4334425,30534.17927589304
2023-07-03,30617.02,31380.0,30570.27,31156.2,43761.64311,1352635339.5043936,30909.153390433417
2023-07-04,31156.2,31350.69,30620.0,30766.51,33206.11943,1028794008.5245212,30982.060722068574
2023-07-05,30766.52,30878.07,30200.0,30504.81,33215.67122,1013694790.31705,30518.570093103488
2023-07-06,30504.8,31500.0,29850.45,29895.43,71319.6261,2181763648.99527,30591.35007152358
2023-07-07,29895.42,30449.0,29701.02,30344.7,34070.53895,1027461795.2332093,30156.89880166128
2023-07-08,30344.7,30386.81,30044.47,30284.63,13094.59042,395759717.5724278,30223.145961706818
2023-07-09,30284.63,30445.52,30061.12,30160.71,15388.50196,465781514.2589476,30268.15186232381
2023-07-10,30160.71,31045.78,29950.0,30411.57,41262.87652,1254289037.7420728,30397.518145253944
2023-07-11,30411.57,30813.63,30300.0,30622.1,28476.83311,868966244.2412692,30514.84836409428
2023-07-12,30622.1,30983.25,30210.0,30380.0,38108.99669,1166497472.433173,30609.503627768503
2023-07-13,30380.0,31804.2,30251.0,31454.23,70772.51836,2194927210.224416,31013.835046245425
2023-07-14,31454.23,31630.0,29900.0,30312.01,60749.48424,1869443273.7476244,30772.990044855476
2023-07-15,30312.0,30390.9,30200.0,30289.52,14118.55329,427921094.3021783,30309.13192821744
2023-07-16,30289.52,30441.46,30064.29,30231.99,15760.1281,477189328.0072937,30278.26455340129
2023-07-17,30232.0,30336.96,29659.2,30138.0,30882.76839,929647644.243343,30102.47114194489
2023-07-18,30138.01,30239.78,29512.0,29859.13,30003.8601,897157095.4774112,29901.38910417767
